gene_id,gene_name,gene_type,K,Kin,Kout,TypeI,TypeII,Weight,CT_Score,CT_Score_norm,beta_y,p_value,fdr,MR_Score,Gene_Effect,MR_Score_norm,MR_minmax,CT_minmax,Fused_minmax_a1.00,Fused_minmax_a0.75,Fused_minmax_a0.50,Fused_minmax_a0.25,Fused_minmax_a0.00,MR_boxcox,CT_boxcox,Fused_boxcox_a1.00,Fused_boxcox_a0.75,Fused_boxcox_a0.50,Fused_boxcox_a0.25,Fused_boxcox_a0.00,MR_yeojohnson,CT_yeojohnson,Fused_yeojohnson_a1.00,Fused_yeojohnson_a0.75,Fused_yeojohnson_a0.50,Fused_yeojohnson_a0.25,Fused_yeojohnson_a0.00,MR_rin,CT_rin,Fused_rin_a1.00,Fused_rin_a0.75,Fused_rin_a0.50,Fused_rin_a0.25,Fused_rin_a0.00,MR_quantile,CT_quantile,Fused_quantile_a1.00,Fused_quantile_a0.75,Fused_quantile_a0.50,Fused_quantile_a0.25,Fused_quantile_a0.00,MR_asinh,CT_asinh,Fused_asinh_a1.00,Fused_asinh_a0.75,Fused_asinh_a0.50,Fused_asinh_a0.25,Fused_asinh_a0.00,MR_rank,CT_rank,Fused_rank_a1.00,Fused_rank_a0.75,Fused_rank_a0.50,Fused_rank_a0.25,Fused_rank_a0.00
ENSG00000004468,CD38,protein_coding,5,2,3,2,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000004478,FKBP4,protein_coding,10,6,4,2,1,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000004660,CAMKK1,protein_coding,3,2,1,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000004897,CDC27,protein_coding,15,11,4,0,1,2,30,0.050167224,NA,NA,NA,0,NA,NA,0,0.05016722408026756,0,0.01254180602006689,0.02508361204013378,0.03762541806020067,0.05016722408026756,0,0.9825866097870277,0,0.24564665244675693,0.49129330489351386,0.7369399573402708,0.9825866097870277,0,0.9681357345636462,0,0.24203393364091155,0.4840678672818231,0.7261018009227347,0.9681357345636462,0,0.36294100695219816,0,0.09073525173804954,0.18147050347609908,0.27220575521414864,0.36294100695219816,0.49873797128884684,0.8749802808013882,0.49873797128884684,0.5927985486669822,0.6868591260451176,0.7809197034232529,0.8749802808013882,0,0.5777865441393252,0,0.1444466360348313,0.2888932720696626,0.43333990810449385,0.5777865441393252,0.4988168480832939,0.8750591575958353,0.4988168480832939,0.5928774254614293,0.6869380028395646,0.7809985802177,0.8750591575958353
ENSG00000004939,SLC4A1,protein_coding,8,3,5,2,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000004948,CALCR,protein_coding,6,2,4,0,1,2,12,0.02006689,NA,NA,NA,0,NA,NA,0,0.020066889632107024,0,0.005016722408026756,0.010033444816053512,0.015050167224080268,0.020066889632107024,0,0.9749853274768638,0,0.24374633186921596,0.4874926637384319,0.7312389956076479,0.9749853274768638,0,0.9223455990358547,0,0.23058639975896367,0.46117279951792733,0.691759199276891,0.9223455990358547,0,0.29515701516441556,0,0.07378925379110389,0.14757850758220778,0.22136776137331166,0.29515701516441556,0.49873797128884684,0.8080138823158227,0.49873797128884684,0.5760569490455908,0.6533759268023348,0.7306949045590787,0.8080138823158227,0,0.44869517589099506,0,0.11217379397274876,0.22434758794549753,0.3365213819182463,0.44869517589099506,0.4988168480832939,0.8080927591102698,0.4988168480832939,0.5761358258400379,0.6534548035967819,0.7307737813535258,0.8080927591102698
ENSG00000004975,DVL2,protein_coding,47,19,28,0,1,2,94,0.157190635,NA,NA,NA,0,NA,NA,0,0.15719063545150502,0,0.039297658862876256,0.07859531772575251,0.11789297658862877,0.15719063545150502,0,0.9904037519782981,0,0.24760093799457453,0.49520187598914905,0.7428028139837236,0.9904037519782981,0,0.9906703804162916,0,0.2476675951040729,0.4953351902081458,0.7430027853122187,0.9906703804162916,0,0.5272674360781643,0,0.13181685901954107,0.26363371803908214,0.3954505770586232,0.5272674360781643,0.49873797128884684,0.9662407319766525,0.49873797128884684,0.6156136614607982,0.7324893516327496,0.8493650418047011,0.9662407319766525,0,0.7389111586734619,0,0.18472778966836548,0.36945557933673095,0.5541833690050965,0.7389111586734619,0.4988168480832939,0.9663196087710996,0.4988168480832939,0.6156925382552453,0.7325682284271967,0.8494439185991481,0.9663196087710996
ENSG00000005007,UPF1,protein_coding,20,10,10,0,1,2,40,0.066889632,NA,NA,NA,0,NA,NA,0,0.06688963210702341,0,0.016722408026755852,0.033444816053511704,0.05016722408026755,0.06688963210702341,0,0.9847160581767336,0,0.2461790145441834,0.4923580290883668,0.7385370436325502,0.9847160581767336,0,0.9762626438494069,0,0.24406566096235172,0.48813132192470343,0.7321969828870551,0.9762626438494069,0,0.3980404853798584,0,0.0995101213449646,0.1990202426899292,0.2985303640348938,0.3980404853798584,0.49873797128884684,0.9023505284745228,0.49873797128884684,0.5996411105852658,0.7005442498816848,0.8014473891781038,0.9023505284745228,0,0.6183638306179432,0,0.1545909576544858,0.3091819153089716,0.46377287296345737,0.6183638306179432,0.4988168480832939,0.9024294052689699,0.4988168480832939,0.5997199873797129,0.7006231266761319,0.8015262659725508,0.9024294052689699
ENSG00000005020,SKAP2,protein_coding,8,5,3,2,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000005073,HOXA11,protein_coding,4,2,2,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000005075,POLR2J,protein_coding,3,1,2,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000005102,MEOX1,protein_coding,3,2,1,0,1,2,6,0.010033445,NA,NA,NA,0,NA,NA,0,0.010033444816053512,0,0.002508361204013378,0.005016722408026756,0.007525083612040134,0.010033444816053512,0,0.9683022500532876,0,0.2420755625133219,0.4841511250266438,0.7262266875399657,0.9683022500532876,0,0.8553245403985743,0,0.21383113509964358,0.42766227019928715,0.6414934052989307,0.8553245403985743,0,0.2728034298220952,0,0.0682008574555238,0.1364017149110476,0.20460257236657142,0.2728034298220952,0.49873797128884684,0.7818267865593942,0.49873797128884684,0.5695101751064837,0.6402823789241205,0.7110545827417574,0.7818267865593942,0,0.35161164838621817,0,0.08790291209655454,0.17580582419310908,0.2637087362896636,0.35161164838621817,0.4988168480832939,0.7819056633538413,0.4988168480832939,0.5695890519009308,0.6403612557185676,0.7111334595362044,0.7819056633538413
ENSG00000005339,CREBBP,protein_coding,273,153,120,0,1,2,546,0.913043478,NA,NA,NA,0,NA,NA,0,0.9130434782608695,0,0.22826086956521738,0.45652173913043476,0.6847826086956521,0.9130434782608695,0,0.9996019218852478,0,0.24990048047131194,0.4998009609426239,0.7497014414139358,0.9996019218852478,0,0.9998305302857147,0,0.24995763257142867,0.49991526514285733,0.749872897714286,0.9998305302857147,0,0.9313844073007473,0,0.23284610182518684,0.46569220365037367,0.6985383054755605,0.9313844073007473,0.49873797128884684,0.9997633696166588,0.49873797128884684,0.6239943208707999,0.7492506704527528,0.8745070200347058,0.9997633696166588,0,0.9871631164338102,0,0.24679077910845254,0.4935815582169051,0.7403723373253577,0.9871631164338102,0.4988168480832939,0.9998422464111059,0.4988168480832939,0.6240731976652469,0.7493295472471999,0.8745858968291529,0.9998422464111059
ENSG00000005421,PON1,protein_coding,3,2,1,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000005513,SOX8,protein_coding,18,11,7,0,1,2,36,0.060200669,NA,NA,NA,0,NA,NA,0,0.06020066889632107,0,0.015050167224080268,0.030100334448160536,0.0451505016722408,0.06020066889632107,0,0.9839494672488691,0,0.24598736681221728,0.49197473362443456,0.7379621004366519,0.9839494672488691,0,0.9735359690685333,0,0.24338399226713334,0.4867679845342667,0.7301519768014,0.9735359690685333,0,0.3847696713947149,0,0.09619241784867873,0.19238483569735745,0.2885772535460362,0.3847696713947149,0.49873797128884684,0.8925698059630857,0.49873797128884684,0.5971959299574066,0.6956538886259662,0.794111847294526,0.8925698059630857,0,0.6035017213949762,0,0.15087543034874404,0.3017508606974881,0.4526262910462321,0.6035017213949762,0.4988168480832939,0.8926486827575327,0.4988168480832939,0.5972748067518536,0.6957327654204133,0.7941907240889731,0.8926486827575327
ENSG00000005810,MYCBP2,protein_coding,2,1,1,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000005844,ITGAL,protein_coding,6,0,6,2,0,1,6,0.010033445,NA,NA,NA,0,NA,NA,0,0.010033444816053512,0,0.002508361204013378,0.005016722408026756,0.007525083612040134,0.010033444816053512,0,0.9683022500532876,0,0.2420755625133219,0.4841511250266438,0.7262266875399657,0.9683022500532876,0,0.8553245403985743,0,0.21383113509964358,0.42766227019928715,0.6414934052989307,0.8553245403985743,0,0.2728034298220952,0,0.0682008574555238,0.1364017149110476,0.20460257236657142,0.2728034298220952,0.49873797128884684,0.7818267865593942,0.49873797128884684,0.5695101751064837,0.6402823789241205,0.7110545827417574,0.7818267865593942,0,0.35161164838621817,0,0.08790291209655454,0.17580582419310908,0.2637087362896636,0.35161164838621817,0.4988168480832939,0.7819056633538413,0.4988168480832939,0.5695890519009308,0.6403612557185676,0.7111334595362044,0.7819056633538413
ENSG00000005882,PDK2,protein_coding,10,9,1,0,1,2,20,0.033444816,NA,NA,NA,0,NA,NA,0,0.033444816053511704,0,0.008361204013377926,0.016722408026755852,0.025083612040133776,0.033444816053511704,0,0.9793834383415166,0,0.24484585958537916,0.4896917191707583,0.7345375787561375,0.9793834383415166,0,0.9523333354045534,0,0.23808333385113836,0.4761666677022767,0.7142500015534151,0.9523333354045534,0,0.32560926933612344,0,0.08140231733403086,0.16280463466806172,0.24420695200209258,0.32560926933612344,0.49873797128884684,0.8404322448335699,0.49873797128884684,0.5841615396750276,0.6695851080612084,0.7550086764473891,0.8404322448335699,0,0.5206208468719747,0,0.13015521171799369,0.26031042343598737,0.39046563515398103,0.5206208468719747,0.4988168480832939,0.840511121628017,0.4988168480832939,0.5842404164694747,0.6696639848556555,0.7550875532418362,0.840511121628017
ENSG00000005884,ITGA3,protein_coding,12,4,8,2,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
